,tweet_text,sentiment
75,RT Shoutout to my splash bro on recording a TRIPLE DOUBLE on senior night💯😎 https://t.co/OYyCweaIVa,1
76,really wanna get more ear piercings to distract people from my face 😚,1
77,RT I cannot love this enough!!! Great day🙌🏽💗😘 https://t.co/Tbh0WiTvFU,1
78,"(A belated) thank you, Wish I’d seen this seen this day of, but it’s welcomed just the s… https://t.co/gNj3X50m6F",1
79,"RT everyday may not be a good day, but there is good in every day. cheer up. 😊",1
80,RT TaeTae won as the Most Handsome Korean Actors 2018.👏👏👏 Congratulations Baby Bub😍😍😍 #BTS #V #BTSV #방탄소년단뷔 #방탄소년단…,1
81,"Check it out, a couple more screen shots of my game was just released 😄 #ritmogame #indiegame #IndieGameDev https://t.co/4Lpy7aFaaZ",1
82,RT We dropping our pictures tomorrow. They so Beautiful 🔥😍🏝,1
83,RT This blind horse can feel the snow and he's enjoying it 😍😍 📹ig: endotheblind.morgan https://t.co/0hm6zkQfy4,1
84,"RT If you’d like to see me play, tease you or get pounded buy my vids 😊💞 #porn #tease #flash #tits #loli #brat #kinky http…",1
85,RT Happy #Caturday! 😍🥰 (GA 15x01) #GreysAnatomy https://t.co/dqGR2s9wPh,1
86,RT Let's play the retweet game🍌😼🤗 Retweet before I delete! Some of you will get a treat!🍌😼 https://t.co/bEZOKYCBT7,1
87,If u wanna get me something for my birthday some Nike sneakers would be great 🤗,1
88,RT we all got that 1 person that makes us feel like: 💕👀😍😤🥺😭🤔😈🗣😛👿😡🥶🤐🥴😑🤥🤷🏻‍♂️🙃🥵🤬😧💀,1
89,RT I love it whenever I see that genuine happiness of you 😍 https://t.co/lzRUtjKiTd,1
90,RT Another collaboration awaits! Later on #DanielOnAsapStage 😉😊,1
91,RT These brothers were so happy to meet up again after being separated😃 https://t.co/9Tsl67twe9,1
92,"RT I am seriously loving all of pink ensembles in this film, but this coat has to be my favorite 😍 Som…",1
93,RT Yas “ you’re the OG” we can relax now! Queen is back😍,1
94,"Wonderful night out with the work crew, starting in The Last Post, heading to Istanbul and then finishing in the Sl… https://t.co/08P6BLUd4z",1
95,If I die while on the job it will be on the news.😆,1
96,"RT NPOY NUMBERS, again 🎯👿🚨💪😎 💪 32 points 💪 12-16 FG 💪 6 boards 💪 4 steals 💪 +25 +/- (29 minutes) https://t.co/WIZZqgs4…",1
97,Follow us😍😍🎮🎮 . . . #pubg #pubgmobile #pubgindia #pubgmobileindia #pubgmemes #pubgps4 #pubgxbox #gamergirl #gamer… https://t.co/gpcholAkqP,1
98,RT All #SKians situations rit now.. Waiting for Birthday 😍♥️ and #MrLocalTeaser 🤗 #HBDPrinceSK 🥰🥰🎉,1
99,RT RT to make a Nicki Hater mad 🤪 Stream #Superbass too 😍🔥💞 https://t.co/Kpv18mVZOr,1
100,Alice Morgan 🖤😍,1
101,RT It’s giveaway time🎉 We are giving away 3 #BrawlStars plushies😍 The requirements are as follows: 1️⃣ - Retweet &amp; Like 2️⃣…,1
102,Omg omggg😍,1
103,TN vs Ky..... Physical.... The way basketball should be played!😀,1
104,RT Good memories 😊🤣🥳 #jhope in #GRAMMYs https://t.co/rifQLjM2cP,1
105,RT If we aren't like this in 50 years I don't want you 😂😍 https://t.co/ADiwYSiQAz,1
106,RT Catch today on ASAP! 😎✌🏼 #DanielOnASAPStage,1
107,WE LOVE ART! New piece at home by my fiancé! Going to make him do another for my office 😍😍😍 https://t.co/mHJpLKY1fR,1
108,RT xoxo😘 https://t.co/eDzlL9cGdU,1
109,RT My first buff-tailed #bumblebee queen of the year but she was struggling so gave her some sugar water. She seemed to appr…,1
110,RT This is one of the Nayeon gifs that will make you fall for her 😳😍 https://t.co/bOdZWuAbSz,1
111,RT ME AGAIN .... *** REMEMBER *** I AM GOING TO K E E P TW 'I N G !!! 💦 BCZ I WANT SUNGMIN &amp; KANGIN…,1
0,RT Today my counselor said “there’s a period of time in the relationship where all you’ll feel is love and there’s gonna be a…,0
1,RT My friends have the purest souls 😭 what a great gift to receive 😢 May Allah bless them immensely https://t.co/ghY8CP5GcR,0
2,RT I FUCKING FELT THIS 😢💔 https://t.co/Q2NB5WWO0Y,0
3,I often question my sexuality because of her 😞,0
4,IMissYou! 😞 https://t.co/SsW7NMIbAQ,0
5,That was the fastest half of college basketball ever played 👀👀😳😳,0
6,RT Y’all ever cried while praying because it’s really that deep 😩😭,0
7,Please STOP!! 😳😳 https://t.co/p9bw59YoZp,0
8,Girl she got one more time... 😭😩,0
9,The church itself should be punished for allowing it to happen in the first place and for not reporting the… https://t.co/g9ErRzBVmG,0
10,Oh my. How to stay awake. 😩😩😩,0
11,Can I get one please !!! Wud love to own one 😬😬😬😬,0
12,RT The Wait Is Over 😩 MTSU AFTER DARK 6 The Slow Grind Experience Is Finally Here 🔥💦💪🏾 Brought To By Hosted By…,0
13,"What a twit! 25,000 people working could pay taxes to fund those teachers and fixing the subway. 😳 https://t.co/qpHH8MZ06P",0
14,no boo boo 😡😡 https://t.co/I3ZaeNdv5v,0
15,Wow she's THAT bitch😩💖😍 https://t.co/RmeDpgtpJ9,0
16,Interesting 😳😏 https://t.co/j7b6ZLb4fy,0
17,i’m always getting blocked by some stink ass hoe 😩😩 https://t.co/hwYjxMg9qU,0
18,"RT I would take shots at NOBODY, if I didn’t write my own lyrics. Guess you can’t be picky when you can’t write😩😭",0
19,RT respond to dmsss 😡🗣🗣 !,0
20,New Beginnings ✨i’m ready for whatever God has for me 🥰😩,0
21,RT Think I'll stay on the ship 😳 https://t.co/NFqjIgGMq9,0
22,RT runaway love 😩 https://t.co/5a3QL7kFA6,0
23,"RT The time the KKK try to rally in Anaheim , we don’t fuck around in California 😩😂 https://t.co/jPdi3eBCFy",0
24,stan aries for good fortune 😤 https://t.co/RuRpnNkeuo,0
25,RT Soon as I find someone who match my effort its over 😩,0
26,"RT can my dads tone it down for a sec, they’re rubbing singleness in everyone’s face 😩😩 https://t.co/YuKzlccVXo",0
27,FUCK I LOVE MY GC😩MOST IMPORTANT PEOPLE IN MY LIFE💖,0
28,RT SICK.. TAKE YOUR TOWN !!! ITS NOT A RELIGION IT A CULT.. SEX ON CHILDREN.. RAPING BOYS AN genocide ( cuttin…,0
29,RT I’ve got an extra dirty #FridayFeeling 😉 🍸 The server said she brought me a snack size of lasagna. It’s like she really kn…,0
30,RT My body needs some intimate and nasty sex 😩😩😩😩,0
31,She can run me over and I would say thank you &lt;3 😩 https://t.co/nJz2Jxszj6,0
32,Baby fever is real 😩🥰 https://t.co/TJV4p6TBcq,0
33,RT The Beetrooter has been busy of late sucking up to his beloved Gina…,0
34,its a cat 😤,0
35,RT Hell no! 😳 https://t.co/ZievN2s6cQ,0
36,I miss him😢,0
37,You call me arrogant and try to scoop me down to your level because you’re 😡. #ImJustConfident #NotCocky #SelfWorth #KnowIt,0
38,RT Everyone slandering OKC for last season’s outcome ‘17-‘18: Had Melo Felton as the backup PG Dakari Johnson as the backup…,0
39,Y’all 😭😭😍😍😩 https://t.co/qOX7vu0dkQ,0
40,RT My mean ass love being babied😭😭😭 like that shit makes my heart melt 😩 love being loved on 🥰🥰,0
41,I love you too. I miss you a ton. ❤️ I wanna go back.. 😩😂 https://t.co/ebcNFcAItl,0
42,Wish i could call out tomorrow 😩😩😩 ugh.,0
43,I need to start going again 😭😤 https://t.co/u4f3qNMvS8,0
44,RT IF YOU ARE APART OF THE UNDERGROUND RT THIS TWEET AND DROP YOUR MOST CLAPPIN LINKS BELOW! WE WANT THE FRESHEST MF LINKS…,0
45,Do it 😩😭,0
46,New HU track and field legacy starts today! 😤💪🏽💍 https://t.co/1M1aqc1AC8,0
47,"RT I LOOOOOOVEEE physical affection. 😩 Like cuddling, holding hands, having my hair played with, hold my leg while you drive, al…",0
48,RT Give me penta 😡,0
49,RT Im not trying to drink again tonight but peer pressure is a bitch 😩😭,0
50,They're PHUCKING advertising on Twitter! I can't! 😡,0
51,RT WOW. 😱 pulled up from half-court to win the #TacoBellSkills challenge! https://t.co/C9aM8mSVnF,0
52,ANYWAYS PINEAPPLE ON PIZZA IS A NO😡,0
53,So I’m watching Night School and I’m tryna figure out why braids look like that 😳,0
54,RT VIDEO||Pretty Boy!!! 🤤🤤🤤🍑🍑😳😳 SIGUEME||@MisterPorno2 https://t.co/xkEV7h1Iuu,0
55,RT Wow this is 😢. Let the truth come to light Lord in Jesus name. Amen https://t.co/b7bsvoNaOw,0
56,RT My body needs some intimate and nasty sex 😩😩😩😩,0
57,RT w-what did I just read 😳 https://t.co/WZ3oHxo7WV,0
58,blue face babeeeeeeeeeee😬,0
59,😳😳😳 oh shit,0
60,This is hella me lmao 😂 I despise cigarettes 🚬😖😩🤬🤢🤮 https://t.co/wquLmjXPbi,0
61,"RT I LOOOOOOVEEE physical affection. 😩 Like cuddling, holding hands, having my hair played with, hold my leg while you drive, al…",0
62,RT 💔😢 Torrance parents are in need of all the prayers right now. Their child was Brutally beaten to the point he was fightin…,0
63,I’m gonna buy some robux play roblox for about 2 hours then go to work 😧,0
64,"RT Omarion’s son Megaa is busting it down &amp; Omarion joins in. Bruh, I can’t take it 😩 https://t.co/S5z9mxwoUN",0
65,RT Keep your relationship private but don’t hide the fact that you got one😩💍😒.,0
66,RT Ang weird ng Project Feb 14. Shiiiit!!😱🙈@itsJaneOineza,0
67,this is a hard decision omg 😬😬!,0
68,Bitch I’m a OG but I’m quick to pull it like a youngin 😤,0
69,"RT I LOOOOOOVEEE physical affection. 😩 Like cuddling, holding hands, having my hair played with, hold my leg while you drive, al…",0
70,RT You won't see an ending with crazier consecutive bounces. 😱 gets the most important roll: The last one. http…,0
71,Been laying here almost a hour thinking about what I’m gone eat. 🤦🏾‍♀️ only to realize I don’t have my wallet 😵🔫,0
72,RT listen to or else😤🔫🔫,0
73,RT KNIGHTS WIN! KNIGHTS WIN! RAY PEEVY HITS A THREE WITH 15 SECONDS LEFT! WE’RE GOING TO THE FINAL 4!!!!! 🏀😎😂😳😍🤩,0
74,My heart breaks a little every time I see this girl on my timeline 😍😩 https://t.co/MQKyxE4HdH,0
75,RT I have 3 moods. 1. Overthinking 🤔🤔🤔🤔🤔🤔🤔🤔🤔🤔🤔 2. Overeating 🍔🥓🌮🥖🥨🧀🥩🍟🌯🥙🍕 3. Oversleeping 😴😴😴😴😴😴😴😴😴😴😴 Bruh don’t tell me…,0
76,What the actual fuck 😩😍,0
77,RT Ughhh let me play with it 😩 https://t.co/DBFhVgp8OK,0
78,Thanks girl! Omg I still owe you a dinner date 😟😢💓,0
79,RT I was eavesdropping from some Grade 8 Students convo while I was doing PD. There’s this girl who told her friends that hi…,0
80,"RT Omarion’s son Megaa is busting it down &amp; Omarion joins in. Bruh, I can’t take it 😩 https://t.co/S5z9mxwoUN",0
81,"😱OMG, how immoral... not to mention it’s a means of voter suppression.",0
82,fuuuuckkk my taxes came in 😩😍😋,0
83,i’m starving though 😩,0
84,Oh bestie😩🥰♥️ I LOVE U,0
85,𝐰𝐡𝐚𝐭 𝐬𝐡𝐞 𝐡𝐚𝐯𝐞 𝐭𝐡𝐚𝐭 𝐢 𝐝𝐨𝐧𝐭 💔😖 https://t.co/V88dZmhNty,0
86,I wish MY breath smelled like pussy and mimosas 😢 https://t.co/qKnLGof7J6,0
87,RT we all got that 1 person that makes us feel like: 💕👀😍😤🥺😭🤔😈🗣😛👿😡🥶🤐🥴😑🤥🤷🏻‍♂️🙃🥵🤬😧💀,0
88,RT Take it to the rack 😤 https://t.co/kchRa7tKiu,0
89,RT Drunk 😵,0
90,"RT This happened in the Polish League, the weirdest thing I have ever seen in my entire life on a football pitch. What is goi…",0
91,He really can’t get this damn door open😳,0
92,"RT I LOOOOOOVEEE physical affection. 😩 Like cuddling, holding hands, having my hair played with, hold my leg while you drive, al…",0
93,RT only real niggas know. everybody else sit tf down 💪🏾😤 https://t.co/dr61gKBkQK,0
94,RT he went from 😐 to 🙂 to 😬 https://t.co/P5G3JJSQn1,0
95,This 3 point contest just got hype! 😱😱😱,0
96,"RT Omarion’s son Megaa is busting it down &amp; Omarion joins in. Bruh, I can’t take it 😩 https://t.co/S5z9mxwoUN",0
97,RT This is one of the Nayeon gifs that will make you fall for her 😳😍 https://t.co/bOdZWuAbSz,0
98,"It’s not Alzheimer’s, it’s KURU! 🤔🕵🏽‍♂️😳🤪🐄 https://t.co/wtrOczQBRT",0
99,Drunk 😵,0
100,My anxiety has been horrible these past few days because of these cough meds. 😖😖,0
101,RT How many females can say they stay in the house game is strong😩,0
102,Valentine’s Day was trash. Ion wanna speak on it 😩,0
103,RT Being high &amp; realizing shit be like 😳🤔 https://t.co/wtM40lJUCA,0
104,"RT Feminists say women don't have equal rights, meanwhile there are countries like Saudi Arabia that won't even allow female…",0
105,yeah in a whorey outfit too. 😡,0
106,"RT Omarion’s son Megaa is busting it down &amp; Omarion joins in. Bruh, I can’t take it 😩 https://t.co/S5z9mxwoUN",0
107,RT R.I.P. wonderful patriot ! You will be missed a great deal. Our Lord and savior has fantastic plans for you! 😢…,0
108,respond to dmsss 😡🗣🗣 !,0
109,RT Guys look how talented is !!! She painted my boyfriends moms dog and I’m in luvvvvv 😭😍 she doesn’t get re…,0
110,RT I’m bound to end up with somebody who’s been with everybody 😢 https://t.co/BEwhHZbz6b,0
111,said you wouldn’t change on me &amp; I watched you do it 😤🤧,0
112,"You have to be sick in the head to really do some shit like this. This bitch ass, corn ass, mouse face ass nigga. F… https://t.co/h5qDrlpqeH",0
113,RT This goal celebration 😳https://t.co/DFNtkX6MqQ,0
114,At work next 3 days 😖,0
115,Why did I make that bet with him 😩 Knowing I’m gon either lose or flash out 😭,0
116,Heavy sigh😞It’s so much deeper than that now...,0
117,thats a big mood 😩,0
118,RT If you ain't gassing your girl up like this then you don't deserve her 😤 https://t.co/shac5NAFGA,0
119,Seriously 😳,0
120,I'm about to watch A Star is Born for the first time. I don't know if I'm emotionally prepared. 😬,0
121,Awe thank you! Snapchat filters are Amazing 😬😝,0
122,Ray Allen 😢🙏🏽,0
123,"I want little ceasers pizza with some bread rolls, and chocolate covered strawberries 🍓😩🤷‍♀️",0
124,RT Give me penta 😡,0
125,he watched me sleep all morning 😩,0
126,"RT Omarion’s son Megaa is busting it down &amp; Omarion joins in. Bruh, I can’t take it 😩 https://t.co/S5z9mxwoUN",0
127,They are putting an Ike’s sandwich in Hayward 😩😍😋 I can not wait I hope they give free ships with the yelp check in,0
128,RT I am a: ⚪️ Man ⚪️ Woman 🔘 Houstonian Looking for: ⚪️ Women ⚪️ Men 🔘 The Rodeo to start already 😩 so I can go…,0
129,RT Don Cherry absolutely rips the Carolina Hurricanes for their post-game celebrations 😬 https://t.co/aj7ekDD4f9,0
130,Stressedddd😩,0
131,Interesting how you do wide stretch association like that. Then add a bible verse that fits neither one. 😳,0
132,"RT Omarion’s son Megaa is busting it down &amp; Omarion joins in. Bruh, I can’t take it 😩 https://t.co/S5z9mxwoUN",0
133,RT I’m bound to end up with somebody who’s been with everybody 😢 https://t.co/BEwhHZbz6b,0
134,RT How many females can say they stay in the house game is strong😩,0
135,"RT The time the KKK try to rally in Anaheim , we don’t fuck around in California 😩😂 https://t.co/jPdi3eBCFy",0
136,😳 fuck caught 🙈,0
137,Thats not cool😢,0
138,RT everything you’ve done i know now 🤚 😣/ _/|| _/¯ ¯\_ for me 👋 \ 😩 || \_ _/¯ ¯\_ for…,0
139,"Shit, as sometimes happens... we got stood up!! 😱😱 We’ll have to improvise something... results tomorrow!",0
140,RT Warm up the cell at camp Gitmo-Incoming😬😳😤😤😤😡😡😡💥💥💥💥🔥🔥🔥🇺🇸🇺🇸🇺🇸🌿🌿🐝,0
141,RT You were the one driving the CUR 😤 https://t.co/LaXFNz5uhY,0
142,"RT Omarion’s son Megaa is busting it down &amp; Omarion joins in. Bruh, I can’t take it 😩 https://t.co/S5z9mxwoUN",0
143,RT When I first met you I had no idea you'd become this important to me 😩🥰,0
144,Im blocking so many ppl nowadays everyone be acting up 😤😤😪,0
145,"Why he told on Kooda 😞 could please tell me you eating that hoe for him. You made the decision to go, you can eat t… https://t.co/7QUVb8h1uv",0
146,RT Someone have not seen where to buy Amala and efo riro since 😢😢 https://t.co/wpiFbMZ3Rk,0
147,one day😩,0
148,RT Lol she like Dad leave me alone 😆😩😍🙏💙 https://t.co/Zrd7EaYZa4,0
149,We should have access to the exact same healthcare those promoting it would actually vote in… https://t.co/R095fDWUZg,0
150,Mark Price my favorite white player ever 😩,0
151,Dude thank you 😩♥️,0
152,"We now know that Trump ‘hires’ people to attend his rallies, they have to cheer, clap, shout and yell, they are str… https://t.co/lIMvCse2kn",0
153,tuck this cold weather i can't wait to be in GA omg 😬,0
154,RT Im sorry that i failed to keep everyone around me to be happy ☹,0
155,"RT Omarion’s son Megaa is busting it down &amp; Omarion joins in. Bruh, I can’t take it 😩 https://t.co/S5z9mxwoUN",0
156,"RT Omarion’s son Megaa is busting it down &amp; Omarion joins in. Bruh, I can’t take it 😩 https://t.co/S5z9mxwoUN",0
157,"Okay, I saw the episode!! You may approach and talk to me about it. 😤😾",0
158,"RT ""NO HE DIDN'T!"" hit the half-court bomb to defeat Trae Young and win the #TacoBellSkills challenge! 😱 https://t.c…",0
159,Omg loosey is made out of gf material 😩,0
