,tweet_text,sentiment
11,"RT Is it just me or do you ever notice that hoes can get good ass men, but the good girls get trash ass ones... that shit ma…",0
12,RT Lmao Uber in Atlanta different different 😂 this is the most Gangsta response I have ever heard 😭 https://t.co/jeangZflmx,0
13,"RT Man City haven't held anything back in Domestic Cup matches. After today's win, they now average 4 goals a game 😳 https://t…",0
14,RT Twitter please do your thing 😭 lost dog in Miami https://t.co/VB1LNRP8Ua,0
15,sheeeeesh jayson tatum lit for that 😭😭😭,0
16,RT My grandma going around telling people i fix phones just cuz i took her phone off silent 😭😭,0
17,🛑America better educate themselves on how muslims are creating their own lil communities here in Ame… https://t.co/jdRzXZzgCQ,0
18,Can’t trust men at this point 😢,0
19,"I dont have one atm but we sure do ☺️😩 (i need a new one , I lost my old one 😔) https://t.co/XbsuybIlPW",0
20,Stg.. I’m traumatized 😂😩,0
21,RT 1300+ Twitter followers.. 41 views.. 😢 https://t.co/rzO8MuUK8e,0
22,"RT Mr and Mrs Kim, thank you for bringing him into this world. 😭 https://t.co/AmoIMCx4K2",0
23,RT taehyung offered his hand for jimin to take before they sing their harmonisation for Love Myself 😭💜 these soulmates are the S…,0
24,RT even rico’s rooting for quengelo 2019 is gonna be a good year 😭😭,0
25,RT 👀 👅 Retweet if you want new friends! MGWV 😤😟😖😪,0
26,When you and your sister get matching ear piercings and are having same trouble trying to change it 😳🤣🤣🤣… https://t.co/k7wmqVIRZD,0
27,RT Today my counselor said “there’s a period of time in the relationship where all you’ll feel is love and there’s gonna be a…,0
28,RT Bringing this back to the time line because the violinist was cold and this lil hoe was throwing her li’ass 😭😍🙏🏼 https://…,0
29,I miss my baby😢,0
30,😭😭I hope you like it!,0
31,I am numb: A cautionary tale. 😬,0
32,"RT Poor Yosohn, they always puttin shit on him 😭😭",0
33,RT Dispatch HD x Hyunjin Stray Kids 👑 OMG😭💕 #스트레이키즈 #StrayKids #StrayKidsGallery #Hyunjin https://t.co/kuMpR6…,0
34,RT My husband just texted me “send me a pic without your hijab so I can show the girls at my job” 😭😭😭😭😭😭 boy if you don’t quit!,0
35,He must’ve prayed that same prayer Ciara prayed 😩😭 https://t.co/Ucylaa9Gea,0
36,RT Prank gone wrong 😂😂😭. https://t.co/ko2r2xGVdO,0
37,RT A 5-year-old battling cancer gets a surprise birthday visit from his dad dressed as Spider-Man. 😭 https://t.co/p65OHIZRTv,0
38,RT are u freaking kidding me he just caught a mosquito with single clap 😳 https://t.co/r7AwkeL0pr,0
39,I was alerted today by a friend who got me pineapple earrings that wearing them may give off a certain v… https://t.co/SRHtzG6GzW,0
40,"One of the customers at my job said, “aww you’re so adorable, you should be a window display” 😭",0
41,RT w-what did I just read 😳 https://t.co/WZ3oHxo7WV,0
42,RT I have come to the conclusion that some older people just don’t like young people 😳🙄🥴,0
43,"God you are good!! Great team win tonight, let’s keep it going!! 😈😤💪🏾 https://t.co/OUyOkEvSBY",0
44,Worst thing is I’m not even playing 😞,0
45,💀💀💀 ima keep it all the way g.. that’s the dumbest shit I ever heard 😭😭😭 https://t.co/WXKIP7FpSN,0
46,"Yeah Taylor, play a real game that is highly dependent on communication, team composition, &amp;… https://t.co/p6I4jj2yok",0
47,RT Collide - Howie Day Chasing Cars - Snow patrol Hear You Me - Jimmy Eat World Somewhere Only We Know - Keane Realize - Col…,0
48,RT If you ain't gassing your girl up like this then you don't deserve her 😤 https://t.co/shac5NAFGA,0
49,RT they go they go they go 😳💋 Song Of the Day On https://t.co/et7Y4WaJHJ #LIPSONLIPS https://t.co/DQLY47…,0
50,"RT I LOOOOOOVEEE physical affection. 😩 Like cuddling, holding hands, having my hair played with, hold my leg while you drive, a…",0
51,STOP MAKING ME CRY😭😭🥺,0
52,"RT An #IllegalImmigrant #Killed His #Daughter, Now ‘#Angel’ #Dad Speaking Up On #BorderSecurity: ‘We Must…’ #BuildTheDamnWallNo…",0
53,RT I dont even know that I need to make this... 😭😭 Seokjin's face was so intimidating #방탄소년단 #진 #석진 #김석진 #BTS #JIN #방탄 #worldwi…,0
54,Trust so fucked up 😩😭 hard for me believe anything a mf say anymore 🤦🏾‍♀️,0
55,"RT Holding my loved ones close, trying to stay warm.The only thing familiar to us is our paisley ottoman. So we’re staying p…",0
56,"RT Speaking of Sponge Bob, I used to think Patrick pink ass was some bubble gum 😩🤣 don’t me 🥴",0
57,JAYSON TATUM MY BOI😭,0
58,RT #EXO MV 24hr UPDATE LOVESHOT: 911K 😱😱 Tempo: 406K Growl: 117K EXOLS! Our views went back to 900K!! Call 911!! I can't b…,0
59,RT .@FloWrestling 😳 with the filth https://t.co/VujYsZPHHA,0
60,Trae young il est yomb 😂😭,0
61,RT I’m about to be a WIFFFFEEEEE😩,0
62,or just my opinions period.. not even unpopular or popular....... ugh what to do 😖,0
63,RT I’m so ready for mom life But I’m not You feel me... 😭😭😭,0
64,"RT I LOOOOOOVEEE physical affection. 😩 Like cuddling, holding hands, having my hair played with, hold my leg while you drive, al…",0
65,RT The internet is undefeated 😂😭 #JussieSmollett https://t.co/T5wmrQiiY2,0
66,RT Aight so remember when I told ya I use to work at the old warehouse job with mad old heads who was freaky and would try to holl…,0
67,RT Niggas be dying to fuck the shit outta you for 3 minutes 💔🥺😭😭😭,0
68,#BoycottNetflix Barry &amp; Michael Obummer and Susan Rice are affiliated with them now 😡😣😡😣 Can't believ… https://t.co/aFdkYolL4O,0
69,RT only real niggas know. everybody else sit tf down 💪🏾😤 https://t.co/dr61gKBkQK,0
70,Mine was 5 months ago 😭,0
71,i’d put free palestine in my bio for a pretty girl 😳,0
72,"RT The time the KKK try to rally in Anaheim , we don’t fuck around in California 😩😂 https://t.co/jPdi3eBCFy",0
73,"some1 tell me how my mom knew that it was hoseok’s bday tom ,,, i don’t even talk to her abt it ..i-is she a stan in the hiding 😳",0
74,thank you 😭😭 couldn’t do it without ur wraps!!,0
75,Oh My 😭 https://t.co/7xXsUPvZkT,0
76,RT Zues graduated pup school today and I had to share this moment with yall😭😂 https://t.co/mv4CNNZ99E,0
77,this zaxby’s hitting 😩🤤,0
78,RT Soo this happened... 😢 https://t.co/xLeKLE572r,0
79,I posted that I’m gonna start a YouTube channel and so many people are ready to support it 😭😭💕,0
80,They got the C squad in here at winghouse tonight 😩,0
81,who’s tryna go half on a little bundle of taxes 😭 https://t.co/jLKkCYgeoK,0
82,Ahhh these 3 😭😭😭 https://t.co/OOZr1jaxJg,0
83,from half court 😩😂,0
84,RT Lmfaoo Im dead team work make the dream work 😂😭 https://t.co/TEWXKrOJyA,0
85,RT My grandma going around telling people i fix phones just cuz i took her phone off silent 😭😭,0
86,🤯Life preserver levels... For their 😭 &amp; Our 🤣😂 https://t.co/rlk071sXgj,0
87,RT So the other day I did my first closure sewin😍 I think I did pretty goood but I need 1 more female to do a closure sewin on…,0
88,marcus finally using ig.😭,0
89,thank you for linking and not reposting 😭,0
90,"RT My new tech pet peeve is unnecessary overuse of ""AI"" ... Stop calling everything AI! Not all software optimization is ""AI enhanc…",0
91,RT Cardi B spazzed on Thotianna now Blueface about to have a Top 10 record. 😭😭🔥 https://t.co/PHW9z7ZKfI,0
92,RT handwritten letters are so underrated but will always be over appreciated 😩💓,0
93,RT My husband asked me if he was still loving me the way I want to be loved.and he said please tell me if you ever feel it h…,0
94,Yo Jayson Tatum really hit that from half court though 😨,0
95,"RT Julia: that people like you *can* get elected, and can do a fantastic job, is what keeps my hopes up about the 🇪🇺. I’m going…",0
96,"""Percys in her booty crack, never in no man purse"" - Sada Baby 😩😩😩😂😂😂",0
97,RT my little brother is 9 and has been saving all of his money for the past couple weeks so that way he could take me on a d…,0
98,Chile i was gonna go but i said you know what....i can do that in my room for free.99 😭,0
99,Head. Pounding. Stomach hurts. So tired 😩,0
100,RT PWF Lisa Rap effect 😭 Lisa rapping gives u euphoria u can't explain.. I feel like I'm high and overdosed in a legit way du…,0
101,😩he can hype me up by calling me his girl and always says I'm beautiful 😭 😍that makes me have butterflies all the time😋😏,0
102,omgg so beautiful and cute 😭😭😭,0
103,RT 👀 👅 RETWEET THIS! FOLLOW ME &amp; EVERYONE ELSE THAT RETWEETS &amp; LIKES THIS! MGWV 😲😡🤥😓,0
104,I broke up with my bf today 😭,0
105,JOEY SENSEI MUST BE PROUD AAAA 😭✊✨💜,0
106,"I hate being sick , I sound like a fucking punk😭",0
107,RT Boyfriends really be twice your size wanting to be the little spoon 😭,0
108,I’m a trae young fan 😭😭,0
109,Offense needs to pick it up. This is making me nervous 😱😰.,0
110,Followed. I’m using my old account because my main one is in twitmo 😭,0
111,"broooooo, i just got two more checks in the mail I forgot were even coming 😩😩😩 i might jus put them both in skys sa… https://t.co/v0j9iiP971",0
112,Yes Yall Been Through Hell &amp; Back 😭‼️ Real Loyalty 💯😈,0
113,RT TATUM FROM HALF COURT FOR THE WIN 😱,0
114,That was your trophy Trae 😩,0
115,Sheet Damon 😭💔,0
116,OMG TAAKO JUST PROPOSED TO ME 😳💞💗💕💞💗💕💘💖💗💓💞💝💞💓💘💕💗💓💕💝💕💞💗💖💓💓💕💕💞💞💕💝💕💕💕💓💗💓💞💞💖💞💖💘💝💘💘💞💓💓💕💘💓💞💕💞💕💞💓💓💞💘💕💞💕💞💘💓💕💓💕💘💞💞💞💕💞💕💓💘💞💕💞💞… https://t.co/UrtA2JjglT,0
117,Tatum really hit that half court shot! 😱,0
118,RT Don Cherry absolutely rips the Carolina Hurricanes for their post-game celebrations 😬 https://t.co/aj7ekDD4f9,0
119,I’m so sorry that happened. Some people are assholes 😤,0
120,RT woojin walking pass the bodyguard nim and he smiled so widely greeting him 😭😭💕 https://t.co/j146BZ0ble,0
121,"Saw the picture, laughed, then realized it was addressed to me. 😞",0
122,Lmfaoooooo yall funny 😂😭 https://t.co/EvGxAPxg5h,0
123,RT My grandma going around telling people i fix phones just cuz i took her phone off silent 😭😭,0
124,RT,0
125,maybe now I won't see so much drama on my tl 😬,0
126,RT BITCH SAID I DONT SWALLOW PLAN B I JUS SWALLOW THE NUT 😭😭😭,0
127,We hramy we khtf albyyyy😭♥️♥️ https://t.co/W9hP7ZDsrf,0
128,RT This is unbelievable 😭😭https://t.co/v9XCLGpZqG,0
129,The last season😢💔,0
130,RT When you’re use to getting hit by your parents😭 This video will always be funny💀 https://t.co/SB1LzzGyuy,0
131,"And they said I was moving mad, damn!! 😳 https://t.co/YwtZQllaTj",0
132,RT All it takes is 3 seconds please please RT 😫😭 https://t.co/qFOzHL5X5q,0
133,😢Always loved his commentary and opinions. Seemed like a no-nonsense analyst and all-around good person. May he rest in peace.,0
134,RT Jungkook is singing Lemon by Kenshi Yonezu 😭💜 https://t.co/rwAjWFsC9t,0
135,RT such an ABG on GOD 😩🥵 https://t.co/iHvsLOxIEm,0
136,RT Don Cherry absolutely rips the Carolina Hurricanes for their post-game celebrations 😬 https://t.co/aj7ekDD4f9,0
137,Jayson tatummm 😳😳😳,0
138,Tatum's voice 😩💦,0
139,RT My 5 year old said “I think monsters are just regular people who didn’t get enough love” 😭😭😭,0
140,RT I WANT YOU TO 😜 👊/||\ _/¯ ¯\_ HIT THE PEDAL 😳 👊/||\ _/¯ ¯\_ HEAVY METAL 👋…,0
141,"RT Clutch time from 🏹 He finished with a career-high 19 points, including going 3-4 from behind the arc #ykd…",0
142,order cookies with me friend 😤,0
143,"Wow got him with that half court shot tho, Tatum for the win 😩 #NBAAllStar",0
144,RT It's not easy with these guys; they're a level of government all to themselves💔😢😅,0
145,Q raiva 😡,0
146,please don't make assumptions 😩😪😫,0
147,RT just found a vid of shamima begum in school 😳 https://t.co/DdrI0hFKog,0
148,RT My grandma going around telling people i fix phones just cuz i took her phone off silent 😭😭,0
149,RT BMW Raised the bar 😭😭 https://t.co/Jjt4WLnjME,0
150,Congrats FumiShun Base. 800k subscribers 😱,0
151,RT Jungkook's smile at the end is so precious 😭💜✨ #JUNGKOOK #전정국 #정국 https://t.co/2GRHIKTa4q,0
152,RT Aye man y’all... I can’t be the only one who sees these prices 😭😭😭 https://t.co/X6MreK8mNt,0
153,"RT An #IllegalImmigrant #Killed His #Daughter, Now ‘#Angel’ #Dad Speaking Up On #BorderSecurity: ‘We Must…’ #BuildTheDamnWallNo…",0
154,RT I’m so sorry liver 😭😭 you gotta take an L today,0
155,WELL THEY SHOULD WTF ASH YOU KNOW I STAN LESSER KNOWN GROUPS😭😭😭,0
156,RT I suck at staying sad 3 mins later my goofy ass making a joke outta my situation😭🤷🏽‍♂️,0
157,Bro I seen all this 😭 somebody lying 😭🤷🏽‍♀️,0
158,RT Fuck me road rage with a moped and a bike... Oh not to mention the fireworks too 😳 https://t.co/vkdXhoqRfh,0
159,"RT Omarion’s son Megaa is busting it down &amp; Omarion joins in. Bruh, I can’t take it 😩 https://t.co/S5z9mxwoUN",0
160,"I guess, this week will be full of surprises that's why I'm just getting ready even if I prefer not to ☹",0
161,"RT FOREIGNERS come to loot your MINERALS from Africa. Be it UN, be it by making sure their PUPPET rules. If a PATRIOT wins…",0
162,At work broski 😭 I wish I could instead and I got to close tonight,0
163,This brings back bad memories😭 https://t.co/iVgAzS9eXu,0
164,"one ""im hungry"" and my boyfriend already ubering some food 😩",0
165,RT Soon as I find someone who match my effort its over 😩,0
166,RT Rip to our homie Ray 😭🙏🏽 https://t.co/FyZkcKLInK,0
167,RT im so weak. he looking like ‘i know he ain’t talking to me like this’ 😭 https://t.co/rHIqJnQgnu,0
168,"RT Lia, the cinnamon baby with mysterious charm is number 7 WHAT 😳 https://t.co/hEEmSXlqDD",0
169,not ganteng anymore 😠,0
170,911. 🙏🏾🕯️HAPPY BIRTHDAY TO MY FAVORITE AUNT: VIRGINIA GALE SIMS🕯️🙏🏾: FEBRUARY 17: ALL I CAN DO IS THINK ABOUT MYSEL… https://t.co/Ajyj1ByiPw,0
171,RT we RE-DID that bit 😭😭 https://t.co/GU0LzEebpB,0
172,RT I am such a lucky girl!😭 I feel your ❤️ and support my dreamers so it's time to spoil you back! 🤗 🌈🌈🌈 📺…,0
173,"RT Feminists say women don't have equal rights, meanwhile there are countries like Saudi Arabia that won't even allow female…",0
174,RT Video of Prophet having S.E.X with woman in Holy Pool in front of congregants ... wish can upload the full video 😠😠😠😠 https:/…,0
175,RT Me: There is no way a movie can make me cry in the first 5 minutes of watching it. #Pixar: here you go 😢 #up #cuttheco…,0
176,"RT Omarion’s son Megaa is busting it down &amp; Omarion joins in. Bruh, I can’t take it 😩 https://t.co/S5z9mxwoUN",0
