,tweet_text,sentiment
37,"RT uh,, ma'am,, i think aishiteru 😳👉👈 anyways this is my babe from my fanganronpa please gimme your opinions and enjoy the food…",0
38,RT Last time we saw Hami Diallo in a dunk contest... it was in 2016 vs ZION WILLIAMSON 😵 https://t.co/yl…,0
39,RT #EXO MV 24hr UPDATE LOVESHOT: 911K 😱😱 Tempo: 406K Growl: 117K EXOLS! Our views went back to 900K!! Call 911!! I can't b…,0
40,Don’t think of baby names then bro u speaking that into existence 😭,0
41,RT I feel so bad for him 😭😅,0
42,RT Imagine your dad being Dwayne Wade and your uncle is Lebron James😭 https://t.co/TZ5xNYvgTn,0
43,thank u so much omg😭💜,0
44,i miss my boo 😞❤️,0
45,"RT In case you wanted baby fever, here you go😭💔 https://t.co/1hFPWImeRj",0
46,ME TOO I WANT DRIVER!WONWOO CONTENT SO BADLY😭🔫🔫🔫,0
47,"RT It’s time to work on your mission #UAAP81LastTime #OnAMission 🚀 PS: No, I am not crying 😭 https://t.co/G2G3h0vcv1",0
48,RT Caresha out here living my whole mood 😭 https://t.co/W01pvHM7cP,0
49,Notice me please 😭😭😭😭 I'm watching the Skills Challenge! https://t.co/lcJvkWDYqJ,0
50,RT Why do y’all think Cardi can rap. 😭😭😭,0
51,RT They lit &gt;&gt; 😳,0
52,My heart was beating so fast!!! 💓💓 💓😱 #Tetris99 #NintendoSwitch #freegame https://t.co/v0acGwCxF3,0
53,RT The admin of MOF dm-ed me last night to explain why I was blocked. And I think if I exposed what the ‘excuse’ was here…,0
54,RT only real niggas know. everybody else sit tf down 💪🏾😤 https://t.co/dr61gKBkQK,0
55,RT 👀 👅 Turn my notifications 🔛 if you want to make more friends! MGWV 😤🤕🤗😧,0
56,RT I thought having 70+ cousins was normal.. People really be out here with 3 cousins 😭😭,0
57,RT I’m obsessed 😭 https://t.co/mXJrrykBBE,0
58,Long weekend... I must finish 2 books 😩😩😩😩,0
59,I cried when I heard him sing the first verse 😭😭😭 really didn't expect him to sing this song 😣,0
60,I’m glad I’ll be in Dam v soon cause the way I need a zoobs rn yeah😭😭😭,0
61,RT Bro this duck wanted all the smoke😭😭 https://t.co/X8ntAUF4Gq,0
62,sicheng antis please keep his name out of your mouths no one cares what u think he contributes to 127😭,0
63,RT Bitch we in luv shutup 🙄😭,0
64,Bring me back 😭,0
65,RT How cuteee 😭😭😍😍 https://t.co/mqZ4cPrSY9,0
66,RT DEMOCRATS: 😡support Planned Parenthood who kept aborted babies alive to harvest organs. 😡protect Islam religion but try to sh…,0
67,"RT I LOOOOOOVEEE physical affection. 😩 Like cuddling, holding hands, having my hair played with, hold my leg while you drive, a…",0
68,My stomach hurts 😩,0
69,RT You won't see an ending with crazier consecutive bounces. 😱 gets the most important roll: The last one. http…,0
70,Wanna talk about lengua but you out here drinking pickle juice 😭🤮 https://t.co/w34Q9lmjpB,0
71,RT I AM CRYING and can we talk about how happy they are I mean LOOK AT THOSE SMILES 🥰😭 #ColdInLAvideo https://t.co/iw1cYi8S…,0
72,I hope ur happy 😞💥🔫,0
73,Rockets doing all these State Farm commercials 😤😤,0
74,Tbh 😭 I don’t do drama. But I’m here for the boiling hot tea😭 https://t.co/vo41a0HMtI,0
75,"RT We also pranked Kathryn, Billy, and Sarah! 😱😱😱 #iWantASAP 🤭✌#sarahg #billycrawford #kathrynbernardo https://t.co/KjywVdMJ…",0
76,RT Okay but this complexion 😩 all the master classes are paying off I cannot wait to start teaching them 😩♥️ https://t.co/…,0
77,I literally left Twitter for 5 hours and come back to this 😭,0
78,RT Bitch we in luv shutup 🙄😭,0
79,RT I know I get on my mans nerves 😩🤦🏽‍♀️ but I really do appreciate him 😩🥰💙,0
80,RT My grandma going around telling people i fix phones just cuz i took her phone off silent 😭😭,0
81,RT glad you know 😭👍🏾 https://t.co/2U0ttyOjRU,0
82,GREAT...I HOPE THEY FIND MORE DIRT TO GET HER KICKED OUT OF OUR GOVERNMENT AND OUR COUNTRY!!!! SHES A FRAUD!!👿😡,0
83,RT Bro this duck wanted all the smoke😭😭 https://t.co/X8ntAUF4Gq,0
84,RT Man Video Getting All His Shit Out That Car 😭😭😭😭 She Mean THROW YOU AWAY SQ 🤦🏽‍♀️😭🤣,0
85,Grt falso 😤,0
86,I remember watching at Arclight 😩❤️ https://t.co/x5nXN7S2qn,0
87,RT Lmao Uber in Atlanta different different 😂 this is the most Gangsta response I have ever heard 😭 https://t.co/jeangZflmx,0
88,"RT i hate when a mf think u tryna play them 😭 im really just tryna support ur dreams, take care of u, fuck u, and travel lmf…",0
89,RT Damn Herb &amp; Ari Going At It On IG 😬 https://t.co/Gsj5YnmRw1,0
90,RT I didn't expect the Lonzo Ball and T-Pain battle to go like this 😂😭 https://t.co/g0ZvCJeUaB,0
91,RT Oh I love this Cast 💜😭 #BohemianRhapsody https://t.co/C7ZZnMynuM,0
92,RIGHT. Already ruined my allstar predictions smh 😭 https://t.co/W5KixunW3d,0
93,RT woojin walking pass the bodyguard nim and he smiled so widely greeting him 😭😭💕 https://t.co/j146BZ0ble,0
94,i cant wait 😭😭😭 https://t.co/SA9WfdznD5,0
95,RT Lalaking mamahalin ka the way god wants you to be loved 😭💛#MMKMoiraandJason https://t.co/vaRORx4bmB,0
96,"Taehyung's special gift, 'Scenery'117M There are more than 36 hours of streaming errors now.😭 Other son… https://t.co/FPaBC7jDA3",0
97,"RT Feminists say women don't have equal rights, meanwhile there are countries like Saudi Arabia that won't even allow female…",0
98,RT Imagine bein a bad bitch a psychopath &amp; a good person 😭 bitch my heart can’t take all this conchramony,0
99,I wish i can sleep 😭😭😭😭 sakit da mata niii,0
100,RT Here's Nance wishing everyone a Happy Thanksgiving on Valentine's Day.😳 This halfwit alcoholic is the Speaker of the House…,0
101,"RT Bl*nks: *missgender Jimin, make fun of his voice crack, call Hobi a horse, d*ath threats, laugh about bts' past disorders* us…",0
102,RT YOU DONT NEED MONEY TO SPOIL ME IMA REAL ONE I APPRECIATE THE LIL THINGS 🤞🏽😩,0
103,RT My grandma going around telling people i fix phones just cuz i took her phone off silent 😭😭,0
104,RT Have you ever called someone and hope they didn’t answer... just to say you called. 😭😂,0
105,Oh shit 😵😲,0
106,"RT This happened in the Polish League, the weirdest thing I have ever seen in my entire life on a football pitch. What is goi…",0
107,identity in Jesus😭 https://t.co/kTI7LMgDkZ,0
108,RT Aye man y’all... I can’t be the only one who sees these prices 😭😭😭 https://t.co/X6MreK8mNt,0
109,"😭 thank youuu, i wish i had found all of this on 4chan months ago, i might have gotten motivated to… https://t.co/d6lBTeFZE2",0
110,"RT 2019.02.16 perth ig story omgggg,so sweet😭😭 #2wish #PLANNDAY22ND #คนของแปลน #MeanPhiravich https://t.co/LnRfeyIy02",0
111,RT Let's keep it rollin' 😤 #BootUp 🐯 https://t.co/UJk1Akrvz6,0
112,Warm up the cell at camp Gitmo-Incoming😬😳😤😤😤😡😡😡💥💥💥💥🔥🔥🔥🇺🇸🇺🇸🇺🇸🌿🌿🐝,0
113,RT spring break needs to hurry tf up 😡,0
114,RT this is sad bc they are hungry. climate change is dwindling the sea ice which limits the polar bears’ ability to hunt…,0
115,"RT You came to me in my dream. you told me you were doing great, and that’s all that matters!! Miss you bro 😢",0
116,RT Feels so good to be back! Thank you Lord 😭,0
117,RT I live for such moments 😭😭💓 https://t.co/gVeRGg9jjX,0
118,😡 9/11 victim fund cuts its payouts by as much as 70% https://t.co/NBw7iirzMG,0
119,"RT Omarion’s son Megaa is busting it down &amp; Omarion joins in. Bruh, I can’t take it 😩 https://t.co/S5z9mxwoUN",0
120,RT i finally accepted the fact that i’m mean🤣🤣😭 i just get soooo irritated quickly,0
121,“Bumped tf up” 😭😭😭😭 https://t.co/RWJrUdmxdq,0
122,🔥🔥🔥🔥🔥🔥😭😭😭😭carddi really jus made me like this song yo😂 https://t.co/i2hxXHL0hr,0
123,And when I do 😭👉🏽,0
124,RT Y’all slow ass fake ass melly fans don’t even realize this song was made prolly a whole year before sak and Juvy got killed…,0
125,RT NEXT FRIDAY ‼️ The Only Move is NO RULES : Reloaded ⚠️🤯 The Bat Cave (654 Monroe Ave) FREE KO Punch til 11 🚨 Music By,0
126,RT I thought having 70+ cousins was normal.. People really be out here with 3 cousins 😭😭,0
127,LOOOL nah the Greeks claim the guy bares you know 😭😂,0
128,"I just love to see how persistence she is all this while. Despite being labelled as ""kampung girl"" and whats not, s… https://t.co/99TlrA8PuV",0
129,RT before i leave this world i HAVE to go to a beyoncé concert😭😭 https://t.co/68T9kmTnCK,0
130,"RT The time the KKK try to rally in Anaheim , we don’t fuck around in California 😩😂 https://t.co/jPdi3eBCFy",0
131,RT Damn Herb &amp; Ari Going At It On IG 😬 https://t.co/Gsj5YnmRw1,0
132,RT He wants a friend 😭 https://t.co/d2jTw3WHh1,0
133,RT Hey guys! So this is my beautiful sister and needs a kidney. I’m not sure if this is going to work but if you guys know or a…,0
134,RT Cardi B spazzed on Thotianna now Blueface about to have a Top 10 record. 😭😭🔥 https://t.co/PHW9z7ZKfI,0
135,RT best girls 😭😭💓💓💘 https://t.co/Zd6lSBh26M,0
136,RT Long distance relationships suck 😢 https://t.co/AA6ClEbQb2,0
137,RT I didn't expect the Lonzo Ball and T-Pain battle to go like this 😂😭 https://t.co/g0ZvCJeUaB,0
138,RT My body needs some intimate and nasty sex 😩😩😩😩,0
139,"RT 1 year ago since the last night of Citrus, I would do anything for that club to come back😞 Best place ever and Edinburgh…",0
140,RT If I could RT this 20 times😤🤮 https://t.co/lUu38tKoUV,0
141,"twitter analytics be like ‘1 like, 1 rt, and 237 people saw this tweet’ 😭",0
142,Ina is going to slander me when she see this pizza 😭😭,0
143,guys 😭😭❤️,0
144,I wanted a rose too 😩,0
145,"RT I miss my sparklin ballerina bum 😭 Also, Mark’s reaction when he realises what Jaebeom is doing in the back 😂🤣 #GOT7 #JB…",0
146,RT The Babysoul covered her eyes because she was crying but still singing beautifully 😭😭😭 she's a legend https://t.co/90mesoAWPU,0
147,I ain’t even gonna lie I do this 😭 but I call it out saying shots this way then I’m at t… https://t.co/aNEB2dm2O6,0
148,"RT Omarion’s son Megaa is busting it down &amp; Omarion joins in. Bruh, I can’t take it 😩 https://t.co/S5z9mxwoUN",0
149,RT This is the deepest 45 seconds in this earth’s entire existence😱😭 https://t.co/ZjKZBli8ml,0
150,RT woojin walking pass the bodyguard nim and he smiled so widely greeting him 😭😭💕 https://t.co/j146BZ0ble,0
151,Thanks girl means a lot!! ❤️😭🌈 https://t.co/1qlpDytYnX,0
152,So disappointing 😢,0
153,RT Chachis is another me bro😭💀💀💀💀 https://t.co/dODQehSXNZ,0
154,RT My body needs some intimate and nasty sex 😩😩😩😩,0
155,"RT It's 2019 and Elsa is still being called a princess. Elsa honey, I'm sorry for the disrespect 😩You deserve better, Queen. P…",0
156,My stomach hurt 🤣😭,0
157,RT Guess the De…,0
158,RT Imagine chilling in your car smoking a blunt scrolling on twitter then the next thing boom u drowning 😭 https://t.co/1TexV…,0
159,"thank you sisss, I trieddd 😩😘",0
160,"(While watching #NBAAllStarWeekend) Wow 😳 my wife just said “if I was athletic, I would be a very good athlete. “ 😂😂🤯",0
161,This looks like 4 different colors tho 😭,0
162,RT This BOBRISKY is mad 😭 https://t.co/pkHcc4TOQH,0
163,I need a venue in cancer 😭,0
