,tweet_text,sentiment
30,"RT So that's where gets it from... We see you, Mama Curry 😱 (via https://t.co/2pwp1cT4xc",0
31,Alex: “i’m gonna buy it”😂😩 https://t.co/H4XMOiVsRZ,0
32,"RT Omarion’s son Megaa is busting it down &amp; Omarion joins in. Bruh, I can’t take it 😩 https://t.co/S5z9mxwoUN",0
33,ohmygod im updating league for the first time since winter break 😳,0
34,She can run me over and I would say thank you &lt;3 😩 https://t.co/nJz2Jxszj6,0
35,Baby fever is real 😩🥰 https://t.co/TJV4p6TBcq,0
36,RT The Beetrooter has been busy of late sucking up to his beloved Gina…,0
37,its a cat 😤,0
38,RT Hell no! 😳 https://t.co/ZievN2s6cQ,0
39,I miss him😢,0
40,You call me arrogant and try to scoop me down to your level because you’re 😡. #ImJustConfident #NotCocky #SelfWorth #KnowIt,0
41,RT Everyone slandering OKC for last season’s outcome ‘17-‘18: Had Melo Felton as the backup PG Dakari Johnson as the backup…,0
42,Y’all 😭😭😍😍😩 https://t.co/qOX7vu0dkQ,0
43,RT My mean ass love being babied😭😭😭 like that shit makes my heart melt 😩 love being loved on 🥰🥰,0
44,I love you too. I miss you a ton. ❤️ I wanna go back.. 😩😂 https://t.co/ebcNFcAItl,0
45,Wish i could call out tomorrow 😩😩😩 ugh.,0
46,I need to start going again 😭😤 https://t.co/u4f3qNMvS8,0
47,RT IF YOU ARE APART OF THE UNDERGROUND RT THIS TWEET AND DROP YOUR MOST CLAPPIN LINKS BELOW! WE WANT THE FRESHEST MF LINKS…,0
48,Do it 😩😭,0
49,New HU track and field legacy starts today! 😤💪🏽💍 https://t.co/1M1aqc1AC8,0
50,"RT I LOOOOOOVEEE physical affection. 😩 Like cuddling, holding hands, having my hair played with, hold my leg while you drive, al…",0
51,RT Give me penta 😡,0
52,RT Im not trying to drink again tonight but peer pressure is a bitch 😩😭,0
53,They're PHUCKING advertising on Twitter! I can't! 😡,0
54,RT WOW. 😱 pulled up from half-court to win the #TacoBellSkills challenge! https://t.co/C9aM8mSVnF,0
55,ANYWAYS PINEAPPLE ON PIZZA IS A NO😡,0
56,So I’m watching Night School and I’m tryna figure out why braids look like that 😳,0
57,RT VIDEO||Pretty Boy!!! 🤤🤤🤤🍑🍑😳😳 SIGUEME||@MisterPorno2 https://t.co/xkEV7h1Iuu,0
58,RT Wow this is 😢. Let the truth come to light Lord in Jesus name. Amen https://t.co/b7bsvoNaOw,0
59,RT My body needs some intimate and nasty sex 😩😩😩😩,0
60,RT w-what did I just read 😳 https://t.co/WZ3oHxo7WV,0
61,blue face babeeeeeeeeeee😬,0
62,😳😳😳 oh shit,0
63,This is hella me lmao 😂 I despise cigarettes 🚬😖😩🤬🤢🤮 https://t.co/wquLmjXPbi,0
64,"RT I LOOOOOOVEEE physical affection. 😩 Like cuddling, holding hands, having my hair played with, hold my leg while you drive, al…",0
65,RT 💔😢 Torrance parents are in need of all the prayers right now. Their child was Brutally beaten to the point he was fightin…,0
66,I’m gonna buy some robux play roblox for about 2 hours then go to work 😧,0
67,"RT Omarion’s son Megaa is busting it down &amp; Omarion joins in. Bruh, I can’t take it 😩 https://t.co/S5z9mxwoUN",0
68,RT Keep your relationship private but don’t hide the fact that you got one😩💍😒.,0
69,RT Ang weird ng Project Feb 14. Shiiiit!!😱🙈@itsJaneOineza,0
70,this is a hard decision omg 😬😬!,0
71,Bitch I’m a OG but I’m quick to pull it like a youngin 😤,0
72,"RT I LOOOOOOVEEE physical affection. 😩 Like cuddling, holding hands, having my hair played with, hold my leg while you drive, al…",0
73,RT You won't see an ending with crazier consecutive bounces. 😱 gets the most important roll: The last one. http…,0
74,Been laying here almost a hour thinking about what I’m gone eat. 🤦🏾‍♀️ only to realize I don’t have my wallet 😵🔫,0
75,RT listen to or else😤🔫🔫,0
76,RT KNIGHTS WIN! KNIGHTS WIN! RAY PEEVY HITS A THREE WITH 15 SECONDS LEFT! WE’RE GOING TO THE FINAL 4!!!!! 🏀😎😂😳😍🤩,0
77,My heart breaks a little every time I see this girl on my timeline 😍😩 https://t.co/MQKyxE4HdH,0
78,RT I have 3 moods. 1. Overthinking 🤔🤔🤔🤔🤔🤔🤔🤔🤔🤔🤔 2. Overeating 🍔🥓🌮🥖🥨🧀🥩🍟🌯🥙🍕 3. Oversleeping 😴😴😴😴😴😴😴😴😴😴😴 Bruh don’t tell me…,0
79,What the actual fuck 😩😍,0
80,RT Ughhh let me play with it 😩 https://t.co/DBFhVgp8OK,0
81,Thanks girl! Omg I still owe you a dinner date 😟😢💓,0
82,RT I was eavesdropping from some Grade 8 Students convo while I was doing PD. There’s this girl who told her friends that hi…,0
83,"RT Omarion’s son Megaa is busting it down &amp; Omarion joins in. Bruh, I can’t take it 😩 https://t.co/S5z9mxwoUN",0
84,"😱OMG, how immoral... not to mention it’s a means of voter suppression.",0
85,fuuuuckkk my taxes came in 😩😍😋,0
86,i’m starving though 😩,0
87,Oh bestie😩🥰♥️ I LOVE U,0
88,𝐰𝐡𝐚𝐭 𝐬𝐡𝐞 𝐡𝐚𝐯𝐞 𝐭𝐡𝐚𝐭 𝐢 𝐝𝐨𝐧𝐭 💔😖 https://t.co/V88dZmhNty,0
89,I wish MY breath smelled like pussy and mimosas 😢 https://t.co/qKnLGof7J6,0
90,RT we all got that 1 person that makes us feel like: 💕👀😍😤🥺😭🤔😈🗣😛👿😡🥶🤐🥴😑🤥🤷🏻‍♂️🙃🥵🤬😧💀,0
91,RT Take it to the rack 😤 https://t.co/kchRa7tKiu,0
92,RT Drunk 😵,0
93,"RT This happened in the Polish League, the weirdest thing I have ever seen in my entire life on a football pitch. What is goi…",0
94,He really can’t get this damn door open😳,0
95,"RT I LOOOOOOVEEE physical affection. 😩 Like cuddling, holding hands, having my hair played with, hold my leg while you drive, al…",0
96,RT only real niggas know. everybody else sit tf down 💪🏾😤 https://t.co/dr61gKBkQK,0
97,RT he went from 😐 to 🙂 to 😬 https://t.co/P5G3JJSQn1,0
98,This 3 point contest just got hype! 😱😱😱,0
99,"RT Omarion’s son Megaa is busting it down &amp; Omarion joins in. Bruh, I can’t take it 😩 https://t.co/S5z9mxwoUN",0
100,RT This is one of the Nayeon gifs that will make you fall for her 😳😍 https://t.co/bOdZWuAbSz,0
101,"It’s not Alzheimer’s, it’s KURU! 🤔🕵🏽‍♂️😳🤪🐄 https://t.co/wtrOczQBRT",0
102,Drunk 😵,0
103,My anxiety has been horrible these past few days because of these cough meds. 😖😖,0
104,RT How many females can say they stay in the house game is strong😩,0
105,Valentine’s Day was trash. Ion wanna speak on it 😩,0
106,RT Being high &amp; realizing shit be like 😳🤔 https://t.co/wtM40lJUCA,0
107,"RT Feminists say women don't have equal rights, meanwhile there are countries like Saudi Arabia that won't even allow female…",0
108,yeah in a whorey outfit too. 😡,0
109,"RT Omarion’s son Megaa is busting it down &amp; Omarion joins in. Bruh, I can’t take it 😩 https://t.co/S5z9mxwoUN",0
110,RT R.I.P. wonderful patriot ! You will be missed a great deal. Our Lord and savior has fantastic plans for you! 😢…,0
111,respond to dmsss 😡🗣🗣 !,0
112,RT Guys look how talented is !!! She painted my boyfriends moms dog and I’m in luvvvvv 😭😍 she doesn’t get re…,0
113,RT I’m bound to end up with somebody who’s been with everybody 😢 https://t.co/BEwhHZbz6b,0
114,said you wouldn’t change on me &amp; I watched you do it 😤🤧,0
115,"You have to be sick in the head to really do some shit like this. This bitch ass, corn ass, mouse face ass nigga. F… https://t.co/h5qDrlpqeH",0
116,RT This goal celebration 😳https://t.co/DFNtkX6MqQ,0
117,At work next 3 days 😖,0
118,Why did I make that bet with him 😩 Knowing I’m gon either lose or flash out 😭,0
119,Heavy sigh😞It’s so much deeper than that now...,0
120,thats a big mood 😩,0
121,RT If you ain't gassing your girl up like this then you don't deserve her 😤 https://t.co/shac5NAFGA,0
122,Seriously 😳,0
123,I'm about to watch A Star is Born for the first time. I don't know if I'm emotionally prepared. 😬,0
124,Awe thank you! Snapchat filters are Amazing 😬😝,0
125,Ray Allen 😢🙏🏽,0
126,"I want little ceasers pizza with some bread rolls, and chocolate covered strawberries 🍓😩🤷‍♀️",0
127,RT Give me penta 😡,0
128,he watched me sleep all morning 😩,0
129,"RT Omarion’s son Megaa is busting it down &amp; Omarion joins in. Bruh, I can’t take it 😩 https://t.co/S5z9mxwoUN",0
130,They are putting an Ike’s sandwich in Hayward 😩😍😋 I can not wait I hope they give free ships with the yelp check in,0
131,RT I am a: ⚪️ Man ⚪️ Woman 🔘 Houstonian Looking for: ⚪️ Women ⚪️ Men 🔘 The Rodeo to start already 😩 so I can go…,0
132,RT Don Cherry absolutely rips the Carolina Hurricanes for their post-game celebrations 😬 https://t.co/aj7ekDD4f9,0
133,Stressedddd😩,0
134,Interesting how you do wide stretch association like that. Then add a bible verse that fits neither one. 😳,0
135,"RT Omarion’s son Megaa is busting it down &amp; Omarion joins in. Bruh, I can’t take it 😩 https://t.co/S5z9mxwoUN",0
136,RT I’m bound to end up with somebody who’s been with everybody 😢 https://t.co/BEwhHZbz6b,0
137,RT How many females can say they stay in the house game is strong😩,0
138,"RT The time the KKK try to rally in Anaheim , we don’t fuck around in California 😩😂 https://t.co/jPdi3eBCFy",0
139,😳 fuck caught 🙈,0
140,Thats not cool😢,0
141,RT everything you’ve done i know now 🤚 😣/ _/|| _/¯ ¯\_ for me 👋 \ 😩 || \_ _/¯ ¯\_ for…,0
142,"Shit, as sometimes happens... we got stood up!! 😱😱 We’ll have to improvise something... results tomorrow!",0
143,RT Warm up the cell at camp Gitmo-Incoming😬😳😤😤😤😡😡😡💥💥💥💥🔥🔥🔥🇺🇸🇺🇸🇺🇸🌿🌿🐝,0
144,RT You were the one driving the CUR 😤 https://t.co/LaXFNz5uhY,0
145,"RT Omarion’s son Megaa is busting it down &amp; Omarion joins in. Bruh, I can’t take it 😩 https://t.co/S5z9mxwoUN",0
146,RT When I first met you I had no idea you'd become this important to me 😩🥰,0
147,Im blocking so many ppl nowadays everyone be acting up 😤😤😪,0
148,"Why he told on Kooda 😞 could please tell me you eating that hoe for him. You made the decision to go, you can eat t… https://t.co/7QUVb8h1uv",0
149,RT Someone have not seen where to buy Amala and efo riro since 😢😢 https://t.co/wpiFbMZ3Rk,0
150,one day😩,0
151,RT Lol she like Dad leave me alone 😆😩😍🙏💙 https://t.co/Zrd7EaYZa4,0
152,We should have access to the exact same healthcare those promoting it would actually vote in… https://t.co/R095fDWUZg,0
153,Mark Price my favorite white player ever 😩,0
154,Dude thank you 😩♥️,0
155,"We now know that Trump ‘hires’ people to attend his rallies, they have to cheer, clap, shout and yell, they are str… https://t.co/lIMvCse2kn",0
156,tuck this cold weather i can't wait to be in GA omg 😬,0
157,RT Im sorry that i failed to keep everyone around me to be happy ☹,0
158,"RT Omarion’s son Megaa is busting it down &amp; Omarion joins in. Bruh, I can’t take it 😩 https://t.co/S5z9mxwoUN",0
159,"RT Omarion’s son Megaa is busting it down &amp; Omarion joins in. Bruh, I can’t take it 😩 https://t.co/S5z9mxwoUN",0
160,"Okay, I saw the episode!! You may approach and talk to me about it. 😤😾",0
161,"RT ""NO HE DIDN'T!"" hit the half-court bomb to defeat Trae Young and win the #TacoBellSkills challenge! 😱 https://t.c…",0
162,Omg loosey is made out of gf material 😩,0
