,tweet_text,sentiment
37,https://t.co/lYLq9zsgOa,1
38,"RT Good morning NCTZENS, don’t worry, we are doing all we can to make sure you all get to watch NCT Dream this coming March 7…",1
39,RT Back to you Lauren!!!! Same same same! 😘😘 https://t.co/2SOWKSOtT1,1
40,Awwwww thank you honey I love you more 😍😍😍😍💘💖🌺💞🌸😘😘😘😘😘,1
41,"RT Hi guys , i found this phone while i was otw back from Punggol , do help to share around , hopefully it reaches back to the own…",1
42,PLS DO 😘,1
43,syuragi!!!! thank you so much 💓💚💗💙💕💘💖💞😘 I love you and your art too!! https://t.co/gZvQJ3OUEc,1
44,RT Seeing the world through rose colored glasses today... literally. 😎 Happy Tuesday everyone. Go get em! https://t.co/wNY56Qia…,1
45,RT minho dancing love like oxygen with shawols as background vocals 😊❤️ look at him being so smiley and cute hehe https://t.co…,1
46,RT [EVENT🎉] GIVE AWAY ❣️ Just RT ✅ you can get one free 😍 Let's have our super cute bag together! 🛍💕 🍀 RANDOM THE LUCKIES…,1
47,RT Like And Retweet For A DM 😊 Thank You All For The Support ❤️😈🤙🏻 Watch Me Flex For Girls On Omegle Here ➡️ https://t.co/57E…,1
48,Happy Birthday binkay miss u na I love you mwuah❤️😙,1
49,Good night I wish you a excellent day and see you tomorrow for of news adventures 😍💖 Kiss from France… https://t.co/4Ykvwp00te,1
50,RT he was away for solat jumaat and I was sleeping and when he finished his solat he send this... this is just beautiful :') b…,1
51,add me ♥😚💜😛,1
52,RT Being yourself is the prettiest thing a person can be. ☺👸,1
53,RT Perfect &amp; lucky day😘 Good night🌠🌌 #inpitar #innsarin #ภูผา #อินสาริน #ภูผาเพิ่ม #พ่อเพิ่ม #chulacuteboy https://t…,1
54,"oh crap, i forget now! I must be hung over or something....... 😀",1
55,"8. #GullyBoy - The brilliant Zoya, Shankar Ehsaan, Ranveer, Alia &amp; Dharavi 17 with stupendous rap battles, kickass… https://t.co/rA7tUgKxbW",1
56,LOVE YOURSELF : TEAR!!!!!! 😍😩💖💜 SUPERIOR ALBUMMM!!!!!,1
57,RT Cutest thing I've seen today!! 😍 https://t.co/giPmCsEdbv,1
58,RT Stray kitten becomes a man's best friend 🙂 https://t.co/SMjKzwIc8S,1
59,GOLD DIGGERS 😆 i love y’all from a distance lmfaoooo,1
60,RT Never stop 😊 https://t.co/UTEmfQn54a,1
61,And my niece too 💕 ( and my daughter of course 😆) xxx what a show it was ❤️👏🏻👏🏻👏🏻👏🏻👏🏻👏🏻brilliant x,1
62,RT look how magical beach house was 🤗 https://t.co/sl02siLxzz,1
63,"RT #TheRuffRiderz Safely made it to Australia! Now someone please tell me where I could find Hugh Jackman, let's go for a…",1
64,"""Good morning my sunshine 😍"" enebe kese 😂❤",1
65,RT PRE / 190216 LY Tour Fukuoka #태형 #뷔 #태태 #님준 #방탄소년단 #BTS It's not HD but I want to share this moment when Taehyung hug…,1
66,27 on Monday 😬😎 https://t.co/enKnX9w9K3,1
67,RT If Barnaby went to #menindee he may well disappear. If…,1
68,"RT i asked her to make a cooky cotton candy 😄 the ears tho, but it's still so cute! https://t.co/NLNc5Imcxn",1
69,Nah cheif🙄😘 this year is yours to make it your bitch,1
70,"RT Seventeen on ""Point of Omniscient Interfere"" NEXT WEEK!!!!! JUST LOOK AT THE CHAOS ㅋㅋㅋ Poor their new manager 😆😅 #세븐틴 #SEVENTE…",1
71,RT Riding Like a Boss 😎 https://t.co/kMKaK1gyIp,1
72,COOL!! 😊🤗😃,1
73,"RT Family come first, my dad&amp;mom do the same thing as yours, they let me choose &amp; responsible for what i believe and i dream off…",1
74,"RT Good morning NCTZENS, don’t worry, we are doing all we can to make sure you all get to watch NCT Dream this coming March 7…",1
75,RT If we aren't like this in 50 years I don't want you 😂😍 https://t.co/ADiwYSiQAz,1
76,RT Whaat!! played Beat Saber at and it's the best thing we've seen today. 😆 https://t.co/Rd2uotFWiB,1
77,Ooooo! I want! 😍 #LoveRomanceandChocolate #Hallmarkies https://t.co/clhZGsCglE,1
78,RT Bringing this back to the time line because the violinist was cold and this lil hoe was throwing her li’ass 😭😍🙏🏼 https://…,1
79,I’ll take it and own the “L” happily. Luka Doncic will be ROY this season. No doubt about it. 🙂,1
80,fri-YAYY 😎 Rooster's Blues House https://t.co/7LoU08y2F4,1
81,happy birthday mike 🤗🎉,1
82,RT They All So 🔥 But That Turquoise And Pink One 😩😍 https://t.co/pvzd5wIIII,1
83,RT If you have less than 200K followers. Retweet now 😘😘 Retweet now 😘😘 Follow everyone who likes &amp; retweets Follow back…,1
84,"RT Weekends, so much to do! 😂❤️🐱 Don't forget to call Grandma 😁 Via Aaron's Animals on Instagram. https://t.co/B6zpnEeQtx",1
85,RT What a view 😍 https://t.co/lPdAK9iTBj,1
86,"RT Book with Ussa Gang today , Dallas best dance group 😁 ft",1
87,Getting ready for Pisces Season like 😊 https://t.co/D4YXuUvx8r,1
88,RT This might be the cutest thing I’ve ever seen 😍 https://t.co/YceOpWtSss,1
89,Thank u 😘😘😘,1
90,"RT Good morning from iWant ASAP...and um, welcome back Donny 😂😙 #iWantASAP #RobiDomingo #DonnyPangilinan #EdwardBarber #May…",1
91,https://t.co/4yfxL3REiM,1
92,Man I really wanna have a conversation witcha 😊,1
93,I feel sick all of a sudden and need to see a nurse!😁,1
94,"RT Just woke up from a nap. Rome, i’m SO ready for you 😍😘 https://t.co/eKOOO0r0Te",1
95,RT i’m taxin niggas for ma time IRS niggas 😙,1
0,Yeo the way the girl made Steph look better then seth😂😭😭😭,0
1,not me JUST realizing who this idol is after seeing this video for ages 😭😭😭 https://t.co/KeFljo9Epk,0
2,Took a page outta yo book 😬,0
3,"RT ""NO HE DIDN'T!"" hit the half-court bomb to defeat Trae Young and win the #TacoBellSkills challenge! 😱 https://t.c…",0
4,RT This is basically how the brilliant minds of the left work. Pass laws to enforce laws which should have already been enforce…,0
5,Mother and Daddy Don are going to be soooooo jealous when they find out what Pence and Ivanka did at the hotel. 😱😱😱😱,0
6,rip the dream 😭,0
7,before &amp; after all the surgery i need done. 😳🤠 https://t.co/QCfpZqk67t,0
8,RT Realizing PRETEND is less than 2 days away from being released! AHHHHH 😱 #PretendCNCO https://t.co/M0vtqmlKUw,0
9,RT I’m bound to end up with somebody who’s been with everybody 😢 https://t.co/BEwhHZbz6b,0
10,Wow this was &amp; I favorite show growing up 😭 https://t.co/kYtWNuVWAB,0
11,RT this cute little bean named hanbin 😩😩😩 https://t.co/4AX7GKSGnO,0
12,"RT When the stage became darker after the end of FIRE, KookV went together to the backstage. I mean side by side walking to th…",0
13,looks like you took his 💀😭 https://t.co/jpyoK2V7oc,0
14,RT Bringing this back to the time line because the violinist was cold and this lil hoe was throwing her li’ass 😭😍🙏🏼 https://…,0
15,RT I thought having 70+ cousins was normal.. People really be out here with 3 cousins 😭😭,0
16,"RT ""NO HE DIDN'T!"" hit the half-court bomb to defeat Trae Young and win the #TacoBellSkills challenge! 😱 https://t.c…",0
17,RT Here’s a tutorial if u need it 😭😂😂😭✊🏼✊🏼 https://t.co/LK7hJt9Hpd,0
18,OMG I JUST GOT NOTIFIED BY THIS 😭 I LOVE YOU 💕,0
19,playful kiss my gee😭🤟🏻 ok mau tingu la😂,0
20,"RT I LOOOOOOVEEE physical affection. 😩 Like cuddling, holding hands, having my hair played with, hold my leg while you drive, a…",0
21,"RT Tom_san, Good luck Mt. Fuji😳→🍀✊ #tomcoronel",0
22,Why are lamborghinis so expensive 😩,0
23,RT WOW. 😱 pulled up from half-court to win the #TacoBellSkills challenge! https://t.co/C9aM8mSVnF,0
24,RT Can we apply that retroactively to POTUS - it turns out that there’s a problem in his backgro…,0
25,RT The story of 11 members of Silver Boys. 5/11 debuted as Treasure 13: Junkyu Yedam Hyunsuk Dobby Jihoon 5/11 are selebgra…,0
26,RT i luv dominos 😭,0
27,RT best IMPAULSIVE podcast yet first on camera appearance in six months 😱 go watch ↙️ https://t.co/mZbBymwV5s https:…,0
28,She is literally a doll😭😍😍,0
29,I can imagine 😭💋 https://t.co/5ez1hqJo2e,0
30,RT I thought having 70+ cousins was normal.. People really be out here with 3 cousins 😭😭,0
31,"RT Omarion’s son Megaa is busting it down &amp; Omarion joins in. Bruh, I can’t take it 😩 https://t.co/S5z9mxwoUN",0
32,Michael’s lips was tight as hell😭😂 https://t.co/VvgWN4x6wB,0
33,Take me back😢,0
34,RT 190216 LYS in Fukuoka Today Jimin hide in Anpanman and RM run with him. He looks so happy😭♥️ #JIMIN #지민 #박지민 #침침 #BTS⁠…,0
35,RT I know we aren’t supposed to hate shrinkage but like...I hate it 😭 https://t.co/5LOY3C9ZYu,0
36,RT Imagine bein a bad bitch a psychopath &amp; a good person 😭 bitch my heart can’t take all this conchramony,0
37,RT 50 stupid man 😭😭😭 https://t.co/ooZQwhGUWO,0
38,that turquoise and redd 😩😍 https://t.co/Paw92nI9rb,0
39,RT For years I thought Sean Paul And Chanderpaul were the same person and he used to play cricket and sing in his spare time…,0
40,"All throughout this whole sad ordeal, Junior has made it crystal clear that he: #Hates gay people,… https://t.co/Z7BobrV3GZ",0
41,I literally cried watching the movie. 😩 It’s soooo good and emotional yet intense bruh. WATCH IT.,0
42,RT We have sense 😭 https://t.co/AaLDqKeLYu,0
43,RT Youngjae the queue for your hi touch is one of the longest I'm so happy for you 😭😭😭💕 https://t.co/xnIhD…,0
44,Oh.... I just wanted to be like you ..and I wanted you to be so much better 😢 #SpiderManHomecoming,0
45,RT Omg 😢🥺 softest uwu I've seen today.. This baby is so happy seeing lisa on screen..😭 #LALISA #LISA #BLACKPINK,0
46,I cry you over if I fit walai 😢,0
47,Damn I forgot how fucked up my PSP was 😞 missing the battery and the back of the disc reader WTF https://t.co/JtOgsrLjwe,0
48,RT Zues graduated pup school today and I had to share this moment with yall😭😂 https://t.co/mv4CNNZ99E,0
49,RT A Yoruba man abroad giving you a walk through the public toilet and it’s facilities. He’s not happy about the situatio…,0
50,RT Rip to our homie Ray 😭🙏🏽 https://t.co/FyZkcKLInK,0
51,RT Little kids are ruthless ☠️🤣😭 https://t.co/LEvxlLMxI2,0
52,Tired and my child soo happy to see me 😍😍😍😬,0
53,Now the date is backwards 😭,0
54,RT Lost in the lasers 😵 https://t.co/Dezr0mWL8I,0
55,"RT OH MT GOOOOD! My little cousins are obsessed, I mean OBSESSED with Frozen. I can’t wait to be first in line with them to wa…",0
56,"RT Y’all gotta get me and the homies noticed , twitter do your thing 😂😭! https://t.co/X7vd6msGLc",0
57,"RT We also pranked Kathryn, Billy, and Sarah! 😱😱😱 #iWantASAP 🤭✌#sarahg #billycrawford #kathrynbernardo https://t.co/KjywVdMJ…",0
58,Y’all my boyfriend is so cute with surprises 😂😩,0
59,But it’s “Herb should have called her” bye 👋🏽😭 she shoulda called him months ago.,0
60,"RT Omarion’s son Megaa is busting it down &amp; Omarion joins in. Bruh, I can’t take it 😩 https://t.co/S5z9mxwoUN",0
61,RT,0
62,Wow my whole team left to NY this morning 😩😭,0
63,"Almost all hockey lol. Junior hockey in US and Canada, minor pro hockey (AHL). They have select free game… https://t.co/ZSHIauSrQx",0
64,RT We’re gonna watch iWant ASAP for the first time!!! Yaaaayyy!! See u!! 😭🍩,0
65,RT I’m SICK of the Taurus SLANDER 😤 https://t.co/4j0wAca1cp,0
66,RT My grandma going around telling people i fix phones just cuz i took her phone off silent 😭😭,0
67,RT Aye man y’all... I can’t be the only one who sees these prices 😭😭😭 https://t.co/X6MreK8mNt,0
68,😭😭😭i’m done why i really think this was you,0
69,"Looks like, you might need to get a refund from #JussieSmollet or cancel that… https://t.co/TYdnLC6CbX",0
70,RT Lmaooooo my sis just got the dick of her life. 💕💕💕😭 https://t.co/teri5whcRD,0
71,Blessed with a long life she was a excellent servant to the Lord ! 😢🙏🏼🙏🏼,0
72,RT 😡😡 Way over Due Shut it Down ... I actually want to see this guy behind bars ...Turn the tables create a investigation on h…,0
73,RT i finally accepted the fact that i’m mean🤣🤣😭 i just get soooo irritated quickly,0
74,"RT Alex got me the sweetest necklace today. you put the little bubble in light or photograph it, and it says ily in 100 diffe…",0
75,Just one more hour and I’m out 😩,0
76,"RT BJP MP Sakshi Maharaj laughing while standing on truck, carrying the body of #Pulwama martyr.😳 Shame on you",0
77,I feel you girl 😭💔 https://t.co/LBeFHJ29ki,0
78,27 on Monday 😬😎 https://t.co/enKnX9w9K3,0
79,RT I know I get on my mans nerves 😩🤦🏽‍♀️ but I really do appreciate him 😩🥰💙,0
80,Rebinging #riverdale and still pissed off that they killed of Joaquin. I totally loved that ship. 😢 https://t.co/DsDO7xFzLy,0
81,queuing for the goods 😭😭 https://t.co/Xiw7ebIlX1,0
82,"They have prosecco for me. 😢 They love me, they really love me. 😩lol",0
83,My mama be saying u better look at them girls shoes 😭😭😭,0
84,I read drooling until I saw your typo 😂😭,0
85,"RT Bl*nks: *missgender Jimin, make fun of his voice crack, call Hobi a horse, d*ath threats, laugh about bts' past disorders* us…",0
86,RT 190216 LYS in Fukuoka Today Jimin hide in Anpanman and RM run with him. He looks so happy😭♥️ #JIMIN #지민 #박지민 #침침 #BTS⁠…,0
87,"RT Omarion’s son Megaa is busting it down &amp; Omarion joins in. Bruh, I can’t take it 😩 https://t.co/S5z9mxwoUN",0
88,This track is so unfinished but i appreciate everyone who's been listening' so here. Thanks for the support. Stay t… https://t.co/5dysHXKKY5,0
89,😭😭 help I don’t want to sell my extra astro pcs,0
90,"RT Omarion’s son Megaa is busting it down &amp; Omarion joins in. Bruh, I can’t take it 😩 https://t.co/S5z9mxwoUN",0
91,Marceeeee 😭😭😭,0
92,RT I thought having 70+ cousins was normal.. People really be out here with 3 cousins 😭😭,0
93,Broken hearted is me😭,0
94,RT I feel so blessed on this day 😭💕 https://t.co/lu7LINyP8U,0
95,RT i CANNOT stand HER omg 😭😭😭 https://t.co/dKwztI8mHx,0
96,Please pray that I don’t embarrass myself and try kissing my female coworker and my sister in laws friend because t… https://t.co/xVvsQYhRgW,0
97,RT Yesung singing while holding heechul‘s hand😢 our boys need a lot of love https://t.co/nlc8mfFPoL,0
98,RT No lies detected. F 😭 https://t.co/yC8TOZooZA,0
99,RT My grandma going around telling people i fix phones just cuz i took her phone off silent 😭😭,0
100,"RT Yixing: Annyeong haseyo yeorobun ExoLs: AAAARGGHHHGSGSHH omfg! I miss yixing speaks korean language, now i wanna cry😭 #EXO3M…",0
101,RT 😱‼️I have TWO Squirt💦Cum shows on my Premium Snapchat RIGHT NOW‼️😱 . $45 you can watch my Snapchat for life 💦😝 DM me for p…,0
102,"RT My son plays this game called ROBLOX and it has a messaging section, so I made a fake account and added him as a friend an…",0
103,RT WOW. 😱 pulled up from half-court to win the #TacoBellSkills challenge! https://t.co/C9aM8mSVnF,0
104,😤😤😤 drop this girl before I fight you baby. https://t.co/4dgwBiAcwI,0
105,RT Jayson Tatum wins the Skills Challenge with a half court shot!! 😱 #NBAAllStar #JaysonTatum https://t.co/79pgALpiwT,0
106,See some people still wonder how you got your MKA but this.. this is how I knew lmfao the whole state… https://t.co/r8ffnTzCxR,0
107,LOVE YOURSELF : TEAR!!!!!! 😍😩💖💜 SUPERIOR ALBUMMM!!!!!,0
108,RT This story isn’t aging well 😖 https://t.co/UgH3nGWAtA,0
109,RT Bringing this back to the time line because the violinist was cold and this lil hoe was throwing her li’ass 😭😍🙏🏼 https://…,0
110,RT Please enjoy this video of Isabella in case you didn’t see it on snap 😭 💖 https://t.co/S8fNGPIlHt,0
111,this is you! Your not for AMERICANS 👇👁️👇😡😡😡 is for AMERICANS #MAGA #Trump2020 https://t.co/776ebmsmi9,0
112,RT i really wanna dm oomfs but im shy and extremely awkward 😞🤝,0
113,he's the best😭💕 i can't~ https://t.co/KDxFNNKFia,0
114,RT They All So 🔥 But That Turquoise And Pink One 😩😍 https://t.co/pvzd5wIIII,0
115,"soul...,im so sorry to say... im on my phone right now 😰",0
116,RT never knew that a concert can be this heartbreaking to the point that you can literally hear the loud sobs of everyone and…,0
117,Aye its 10x easier for females to move on then niggas cuz niggas dont care if you still fuckin wit yo ex/bd long as… https://t.co/dE7OShLZXl,0
118,Welcome to my world. I oft times think I've fallen down the rabbit hole.....where up is down and dow… https://t.co/lRMW9OFZb9,0
119,Thank u soo much appi for all that Late night Whatsapp Conversation......Believe me app na hotin Tu… https://t.co/TNxhzU0ZvE,0
120,Well in light of new articles today it seems so. Deeply disappointed in Jussie IF he… https://t.co/evWSjA6ts2,0
121,RT Dispatch HD x Hyunjin Stray Kids 👑 OMG😭💕 #스트레이키즈 #StrayKids #StrayKidsGallery #Hyunjin https://t.co/kuMpR6…,0
122,RT I'm so horny 😭👅 like and retweet for a naughty dm later 😈👀 #horny #shortgirls #booty #twerk #ass #thighs #thick #tits #feet #…,0
123,same here😞,0
124,RT I love when guys look muscley but soft. Re-upload cause I forgot he has a little heart shaped patch on his chest 😭 htt…,0
125,Spent the day organizing my calendar for the week and haha wow I have a lot going on 😬,0
126,RT Thinking a lot about how smol Frejya was when we first brought her home (and also how lucky I was that one of my friends…,0
127,RT omfg that’s my annoying ass I have a story for everything 😭 https://t.co/kNYocD5HQV,0
128,RT JUNGKOOK'S VOICE 😭😭😭😭 #BTSinFukuoka https://t.co/hUdUrVO8Nm,0
129,RT I know I get on my mans nerves 😩🤦🏽‍♀️ but I really do appreciate him 😩🥰💙,0
130,I fuckin know i wanna bite his belly 😤,0
131,A living legend 😩 https://t.co/6l1EIUTYtQ,0
132,RT bruh😭😂😂 https://t.co/5gdTu4MArz,0
133,"RT It’s us, it’s us, it’s GOT7 😢 https://t.co/P3bDWD0dem",0
134,Morning!!! This is the last day of my winter vacation. I need to think about what I'm gonna do today. Maybe I'll tr… https://t.co/SMJIwnj46x,0
135,RT God loves me man 😭 https://t.co/eosDM0lSCT,0
136,Waiting for 2v2/1v1s to come out for apex and it’s over cashin out. Way too nasty 💯😭,0
137,You ever tell your family or ask your family for something and they come with advice to do w some off subject shit. 🙄🤷‍♂️😭,0
138,Still shocks me how many animals I have... &amp; I’m still waiting to get a puppy then I’m done 😭😂,0
139,RT yes but also you and ur girl!! &gt;&gt; 😭😭❤️❤️,0
140,RT Bringing this back to the time line because the violinist was cold and this lil hoe was throwing her li’ass 😭😍🙏🏼 https://…,0
141,RT the twelfth girl is YOU bc they’re looking at the viewer 😭😭😭😭 https://t.co/wiwWYWBiY9,0
142,RT men talk about women being complicated but the littlest things that turn them off make them ghost you 😭😭😭,0
143,RT LOOK AT IRIS!! This is amazing!! I could cry 😭❤️@CW_TheFlash,0
144,RT BOYCOTT JAPAN!!! STOP ANIMAL CRUELTY!! RIGHT NOW 😡😡😡😡,0
145,RT This is unbelievable 😭😭https://t.co/v9XCLGpZqG,0
146,I hate this feeling so much 😭,0
147,Bra why df its always da last game to kill me 😤😤😤😤😤😤,0
148,"It’s kind of all just kicked in that my designs nd work has been walked down fashion week, and is now on vogue / lo… https://t.co/ffLshG6fnC",0
149,Seth look nervous as shit 😭,0
150,😩😩😩😩😩😩 Nella rose should be the voiceover,0
151,RT i wanna take a pole dancing class 😭 it looks so much fun,0
152,i want a peett😭 i hate allergies,0
153,"Man, I’m trying. I hate being a cynic 😭",0
154,RT Give me penta 😡,0
155,RT i can wear my bonnet and scarf round my nigga and he still think i’m fine asl u bitches get to putting on chill clothes a…,0
156,RT I just want my pussy ate from the back 😩🤦🏻‍♀️,0
157,RT My grandma going around telling people i fix phones just cuz i took her phone off silent 😭😭,0
158,RT Every single time these god damn left liberals and media guys within a matter of 24hrs make a terror attack about ever…,0
159,Pisces 😩,0
160,RT Lost in the lasers 😵 https://t.co/Dezr0mWL8I,0
161,RT Aye man y’all... I can’t be the only one who sees these prices 😭😭😭 https://t.co/X6MreK8mNt,0
162,RT My man crazy in love w/ me &amp; the feeling is mutual 😩🥰💙,0
163,I corrected myself 🙄🙄 I didn’t meant too 😂😭,0
164,RT India high speed train breaks down on first trip 😳https://t.co/hOitimNmqj,0
165,"I'm only afraid cause some Ba,bs said they're going to leak it. I don't want that shit to happen 😭😭",0
