,tweet_text,sentiment
78,RT MONTY - REMEMBER MONTY - STILL MISSING 💙STILL POSSIBLY ON #MountSnowdon 🏔 #Snowdonia MOUNTAIN RESCUE NEVER FOUND MONTY h…,0
79,RT Aw. Emma was so excited and enthusiastic about everything. 😢 #LoveRomanceAndChocolate,0
80,number 23 😳😳😳 why no 765,0
81,RT If you ain't gassing your girl up like this then you don't deserve her 😤 https://t.co/shac5NAFGA,0
82,Still got a ring though. Something I don’t know if the lions will ever get.. 😢,0
83,RT I didn't expect the Lonzo Ball and T-Pain battle to go like this 😂😭 https://t.co/g0ZvCJeUaB,0
84,RT MY LITTLE SISTER IS THE 5TH FASTEST 60M RUNNER IN THE US!!! She’s 17 everyone. Wow 😭😫 My sister is SO TALENTED!!! https://t.c…,0
85,im nt bouta play😭😭😭😭💀 https://t.co/sFGxxoimHu,0
86,😡😡😡im jUST GULLIBLE AND I CANT TELL EMOTIONS THROUGH TEXTING SORRY,0
87,I miss him 😞 but what can I do 🤡 https://t.co/nZDtgS0hnh,0
88,She used to hide them bitches in her shoes 😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭,0
89,I think people really take my nicest for guarantee because y’all be having me fucked up fr😂😭,0
90,It’s sweep szn!!! 👀😤⚾️ #RSBS,0
91,AND an Aries like excuse tf outta me im chill asf 😭 https://t.co/kjMWwWmTTj,0
92,Me - A MUSIC 😭💀,0
93,"RT Happy anniversary to our very very special fandom color we belong 💛 Pearl Metal Gold fam, let us promise to stay with INF…",0
94,RT i just read that lele pons asked some kpop boy for his number at an award show &amp; he gave her HIS MANAGERS NUMBER 😭 a ver…,0
95,Read it slower man. You’ll get it by this time next week! 😭🤦🏽‍♂️,0
96,RT A 5-year-old battling cancer gets a surprise birthday visit from his dad dressed as Spider-Man. 😭 https://t.co/p65OHIZRTv,0
97,I’m so proud of him and you 😢💗,0
98,"RT my dad handed me his phone telling me the operator on the line was being racist, making fun of his accent, &amp; wouldn’t let h…",0
99,RT 😭😭😭😭😭😭😭😭😭 the internet has peaked https://t.co/TSgpSmPvda,0
100,"RT This happened in the Polish League, the weirdest thing I have ever seen in my entire life on a football pitch. What is goi…",0
101,I know how it be...why I cop packs at a time 😭👀 https://t.co/ny2VRIh792,0
102,RT If you ain't gassing your girl up like this then you don't deserve her 😤 https://t.co/shac5NAFGA,0
103,Bruh! 😂😭,0
104,Bihhhhh you always losing something lmao you must’ve been drunk 😭😭😭,0
105,RT You 🤚 😣/ _/|| _/¯ ¯\_ Almost 👋 \ 😩 || \_ _/¯ ¯\_ Made me 🤚 😖/ _/||…,0
106,RT Y’all remember when Sebi had people’s scalps falling off 😭😭 https://t.co/tnytd9JaUG,0
107,Damn wtf happened 😧,0
108,Why is she such a lil dork. Omg she’s adorable I love her too much 😭,0
109,"RT My new tech pet peeve is unnecessary overuse of ""AI"" ... Stop calling everything AI! Not all software optimization is ""AI enhanc…",0
110,RT GO HARD OR GO HOME 😤 https://t.co/4v3uL1yiLv,0
111,RT Rip to our homie Ray 😭🙏🏽 https://t.co/FyZkcKLInK,0
112,My heart is full of love today 😭😭 Li yeup mariage bi leu,0
113,HAPPY MF BIRTHDAY TO THE ONE AND ONLY Ya’ll already know I gotta tweet my favorite imaginary uncle 😩❤️,0
114,RT I thought having 70+ cousins was normal.. People really be out here with 3 cousins 😭😭,0
115,RT JEONGGUK IS SO CUTE HERE LIKE 😭 I‘M MORE THAN READY TO GIVE HIM THE ENTIRE WORLD https://t.co/5H7S6YtMTl,0
116,RT Lmao Uber in Atlanta different different 😂 this is the most Gangsta response I have ever heard 😭 https://t.co/jeangZflmx,0
117,RT I didn't expect the Lonzo Ball and T-Pain battle to go like this 😂😭 https://t.co/g0ZvCJeUaB,0
118,It still is 😩,0
119,RT If you ain't gassing your girl up like this then you don't deserve her 😤 https://t.co/shac5NAFGA,0
120,Exactly what I’m saying fab been doing her mother dirty since the 90’s 😭😭😭😭 https://t.co/QelbcCVVZY,0
121,RT I can’t stand this pain anymore 💔 it’s really hurt 😞,0
122,RT Little kids are ruthless ☠️🤣😭 https://t.co/LEvxlLMxI2,0
123,"RT DOOOO NOTTTT 🗣 Wear A Bodysuit If You Fat, Out here Looking Like A Bag Of Water 😭",0
124,"RT Lets Gain 500 FOLLOWERS 🤖🤖🤖🤖🤖🤖🤖🤖🤖 333 Retweets = 333 Followers 555 Likes = 555 Followers REPLY With “ Hey"" and…",0
125,RT Tell me Lucas isn’t listening to this song in his bed thinking about eliott 😤😤 https://t.co/kExrMWHznR,0
126,RT Bro this duck wanted all the smoke😭😭 https://t.co/X8ntAUF4Gq,0
127,spot on 😭😭,0
128,use any of these 😈🤤😂🤪😉😍😱 and i will murder you,0
129,RT Donovan Mitchell got me CRINE my boy is asking god for the strength to resist 😭😭😭 https://t.co/zck9ERmNbP,0
130,Guy show house 2mrw come chop mac and cheese 😩😩,0
131,Lmao come naps don’t start wit me 🤣😭,0
132,RT Win for Rosénators 😭😭😭 Chaeng has new dress and shoes 😭😭😭 beautiful 😭😭 #ROSÉ,0
133,"even without miso paste, butter cookies work..., and without adding too much salt, 😱I would eat it with toasted bread",0
134,RT My favorite stripper just posted pics from her baby shower. Gotta unfollow her 😢,0
135,showed them!!! No Oscar but got the Bun 😳 🤪 in a museum #SuperSoulConversations,0
136,"Hooters fries , Bdubs wings 😭💯",0
137,"RT I made the softest compilation ever, Taehyung with dogs and puppies 😭💘🐶 https://t.co/YCHN422OQB",0
138,"RT Part of the lyrics of the song #Jungkook sang during his final ment today 😭 ""Even the sadness of that day, even the pain of t…",0
139,"RT We also pranked Kathryn, Billy, and Sarah! 😱😱😱 #iWantASAP 🤭✌#sarahg #billycrawford #kathrynbernardo https://t.co/KjywVdMJ…",0
140,the same day as show me the body😢😢😢😢😢 https://t.co/NOV69CIhaF,0
141,😭😭 too cute https://t.co/QW6aSU9ueA,0
142,Jacob was telling me where the Gatorade was and he said “by the Pepsi” so now I bought a Pepsi for nothing because… https://t.co/gvtjRO1MSJ,0
143,"RT Y’ALL I THINK I DID SOMETHING ,MAYBE WE CAN ALL BE HOBI FLOWERS FOR HOSEOKS BIRTHDAY 😤😤😤 🤩🥺🌸🌼🌻🌈 https://t.co/xwhHIChQw9",0
144,"RT Woke up. Vaguely thought about getting up &amp; doing some housework. Remembered the National Emergency, said…",0
145,RT Naked by James Arthur is a big mood‼️😭😭😩,0
146,Well I think thats enuf for one day 😨😴,0
147,RT Why's wizkid pained that politician are paying davido 😂😂😂 Baba sef no dey country and he's asking his fans to go n vote…,0
148,Last night I learned if I decide to be stupid a celestial being will come down and make sure I’m safe lol I love you 😭💖,0
149,He is hell 😢 https://t.co/9IgJluRbbb,0
150,"RT With this statement it is proved that whatever is happening in India like terriost acttak, intolerance game, linching both…",0
151,"RT Omarion’s son Megaa is busting it down &amp; Omarion joins in. Bruh, I can’t take it 😩 https://t.co/S5z9mxwoUN",0
152,"RT THIS IS THE LAST DAY! 😭 “Nick Horton sweats pants” will be GONE TONIGHT! If you haven’t not got your pair, CLICK THE L…",0
153,RT AHHHH Dispatch’s photos of Hyunjin during his graduation 😭💕 https://t.co/OZ4gEMFUQY,0
